title,type,url
“We cannot tell the world that we have delivered” Azevêdo warns last pre-Bali meeting,Audio: Statement by Roberto Azevêdo,https://www.wto.org/audio/2013_11_26_gc_azevedo_stat.mp3
“We cannot tell the world that we have delivered” Azevêdo warns last pre-Bali meeting,Audio: Press conference,https://www.wto.org/audio/2013_11_26_gc_azevedo_pc.mp3
Azevêdo: “We are too close to success to accept failure but it is all or nothing now”,News story with audio and Azevêdo’s statement,https://www.wto.org/english/news_e/news13_e/tnc_infstat_12nov13_e.htm
Azevêdo: “We are too close to success to accept failure but it is all or nothing now”,Audio: Statement by Roberto Azevêdo to the TNC,https://www.wto.org/audio/2013_11_12_tnc_azevedo_stat.mp3
“The Bali finish line is clear and in sight” — Azevêdo,News story with audio and Azevêdo’s statement,https://www.wto.org/english/news_e/news13_e/tnc_infstat_25oct13_e.htm
“The Bali finish line is clear and in sight” — Azevêdo,Audio: Statement by Roberto Azevêdo to the TNC,https://www.wto.org/audio/2013_10_25_tnc_azevedo_stat.mp3
Azevêdo: Countdown begins for Bali,News story with audio and Azevêdo’s statement,https://www.wto.org/english/news_e/news13_e/tnc_infstat_14oct13_e.htm
Azevêdo: Countdown begins for Bali,Audio: Statement by Roberto Azevêdo to the TNC,https://www.wto.org/audio/2013_10_14_tnc_azevedo_stat.mp3
"Azevêdo reaches out to ministers, warns “moment of truth” is near for Bali",Report by the Chairman of the Trade Negotiations Committee,https://www.wto.org/english/news_e/news13_e/gc_rpt_09oct13_e.htm
"Azevêdo reaches out to ministers, warns “moment of truth” is near for Bali",Audio: Statement by Roberto Azevêdo,https://www.wto.org/audio/2013_10_09_gc_azevedo_stat.mp3
"Azevêdo reaches out to ministers, warns “moment of truth” is near for Bali",Summary of the General Council meeting,https://www.wto.org/english/news_e/news13_e/sum_gc_oct13_e.htm
"Azevêdo reaches out to ministers, warns “moment of truth” is near for Bali",Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_oct13_e.htm
"Azevêdo sends letter asking ministers for “personal, active engagement” ahead of Bali",News story with audio and Azevêdo’s statement,https://www.wto.org/english/news_e/news13_e/tnc_infstat_30sep13_e.htm
"Azevêdo:“Many pending Bali issues are political, capitals must be continuously engaged”",News story with audio and Azevêdo’s statement,https://www.wto.org/english/news_e/news13_e/tnc_infstat_23sep13_e.htm
"Azevêdo:“Many pending Bali issues are political, capitals must be continuously engaged”",Audio: Statement by Roberto Azevêdo to the TNC,https://www.wto.org/audio/2013_09_23_tnc_azevedo_stat.mp3
"Azevêdo:“Many pending Bali issues are political, capitals must be continuously engaged”",Audio: Press conference,https://www.wto.org/audio/2013_09_23_tnc_azevedo_pc.mp3
"Lamy: “Together, we have strengthened the WTO as the global trade body”",Farewell statement to the General Council,https://www.wto.org/english/news_e/news13_e/gc_rpt_24jul13_e.htm
"Lamy: “Together, we have strengthened the WTO as the global trade body”",Audio: Farewell statement by Pascal Lamy,https://www.wto.org/audio/2013_07_24_gc_lamy_stat.mp3
"Lamy: “Together, we have strengthened the WTO as the global trade body”",Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_jul13_e.htm
Road to Bali much clearer than two months ago — Lamy,News story with audio and Lamy’s statement,https://www.wto.org/english/news_e/news13_e/tnc_stat_22jul13_e.htm
Road to Bali much clearer than two months ago — Lamy,Audio: Statement by Pascal Lamy to the TNC,https://www.wto.org/audio/2013_07_22_tnc_lamy_stat.mp3
Members approaching last petrol station before Bali — Lamy,News story with audio and Lamy’s statement,https://www.wto.org/english/news_e/news13_e/tnc_infstat_03jun13_e.htm
Members approaching last petrol station before Bali — Lamy,Audio: Statement by Pascal Lamy to the TNC,https://www.wto.org/audio/2013_06_03_tnc_lamy_stat.mp3
Lamy says change in mind-set needed for Bali to succeed,News story with audio and Lamy’s statement,https://www.wto.org/english/news_e/news13_e/tnc_infstat_11apr13_e.htm
Lamy urges members to accelerate work on Bali package,Report by the Chairman of the Trade Negotiations Committee,https://www.wto.org/english/news_e/news13_e/gc_rpt_25feb13_e.htm
Lamy urges members to accelerate work on Bali package,Audio: Statement by Pascal Lamy,https://www.wto.org/audio/2013_02_25_gc_lamy_stat.mp3
Lamy urges members to accelerate work on Bali package,Summary of the General Council meeting,https://www.wto.org/english/news_e/news13_e/sum_gc_feb13_e.htm
Lamy urges members to accelerate work on Bali package,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_feb13_e.htm
General Council: Proposed agenda,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_jan13_e.htm
Bali Ministerial to be held 3-6 December 2013,News item,https://www.wto.org/english/news_e/news12_e/gc_11dec12_e.htm
Bali Ministerial to be held 3-6 December 2013,"Statement by the Chairperson of the General Council, Ambassador Elin Østebø Johansen",https://www.wto.org/audio/2012_12_11_gc_johansen.mp3
Lamy says members’ negotiating outlook for 2013 “encouraging”,Report by the Chairman of the Trade Negotiations Committee,https://www.wto.org/english/news_e/news12_e/gc_rpt_07dec12_e.htm
Lamy says members’ negotiating outlook for 2013 “encouraging”,Audio: Statement by Pascal Lamy,https://www.wto.org/audio/2012_12_11_gc_lamy_stat.mp3
Lamy says members’ negotiating outlook for 2013 “encouraging”,Summary of the General Council meeting,https://www.wto.org/english/news_e/news12_e/sum_gc_dec12_e.htm
Lamy says members’ negotiating outlook for 2013 “encouraging”,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_dec12_e.htm
Tajikistan accession — Statement by the Director-General,Speech,https://www.wto.org/english/news_e/news12_e/gc_rpt_10dec12_e.htm
Tajikistan accession — Statement by the Director-General,Audio: Statement by Pascal Lamy,https://www.wto.org/audio/2012_12_10_gc_lamy_stat.mp3
Lamy urges “credible” results at Bali Ministerial,News story with audio and Lamy’s statement,https://www.wto.org/english/news_e/news12_e/tnc_stat_07dec12_e.htm
General Council: Proposed agenda,Summary of the General Council meeting,https://www.wto.org/english/news_e/news12_e/sum_gc_oct12a_e.htm
General Council: Proposed agenda,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_oct12a_e.htm
Lamy urges focus on “deliverables”,Report by the Chairman of the Trade Negotiations Committee,https://www.wto.org/english/news_e/news12_e/gc_rpt_03oct12_e.htm
Lamy urges focus on “deliverables”,Summary of the General Council meeting,https://www.wto.org/english/news_e/news12_e/sum_gc_oct12_e.htm
Lamy urges focus on “deliverables”,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_oct12_e.htm
Lamy reports to General Council on Doha Round and urges negotiators to ‘change gears’,Report by the Chairman of the Trade Negotiations Committee,https://www.wto.org/english/news_e/news12_e/gc_rpt_25jul12_e.htm
Lamy reports to General Council on Doha Round and urges negotiators to ‘change gears’,Audio: Statement by Pascal Lamy,https://www.wto.org/audio/2012_07_25_gc_lamy_stat.mp3
Lamy reports to General Council on Doha Round and urges negotiators to ‘change gears’,Summary of the General Council meeting,https://www.wto.org/english/news_e/news12_e/sum_gc_jul12_e.htm
Lamy reports to General Council on Doha Round and urges negotiators to ‘change gears’,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_jul12_e.htm
Lamy: Members continue to explore opportunities for Doha progress,Report by the Chairman of the Trade Negotiations Committee,https://www.wto.org/english/news_e/news12_e/gc_rpt_01may12_e.htm
Lamy: Members continue to explore opportunities for Doha progress,Audio: Statement by Pascal Lamy,https://www.wto.org/audio/2012_05_01_gc_lamy_stat.mp3
Lamy: Members continue to explore opportunities for Doha progress,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_may12_e.htm
WTO chairpersons for 2012,Press release,https://www.wto.org/english/news_e/pres12_e/pr657_e.htm
The way forward on Doha is “to move in small steps” — Lamy,Report by the Chairman of the Trade Negotiations Committee,https://www.wto.org/english/news_e/news12_e/gc_rpt_14feb12_e.htm
The way forward on Doha is “to move in small steps” — Lamy,Audio: Statement by Pascal Lamy,https://www.wto.org/audio/2012_02_14_gc_lamy_stat.mp3
The way forward on Doha is “to move in small steps” — Lamy,Summary of the General Council meeting,https://www.wto.org/english/news_e/news12_e/sum_gc_feb12_e.htm
The way forward on Doha is “to move in small steps” — Lamy,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_feb12_e.htm
Lamy sees support for advancing negotiations in more promising areas of the Round,Report by the Chairman of the Trade Negotiations Committee,https://www.wto.org/english/news_e/news11_e/gc_rpt_30nov11_e.htm
Lamy sees support for advancing negotiations in more promising areas of the Round,Audio: Statement by Pascal Lamy,https://www.wto.org/audio/2011_11_30_gc_lamy_stat.mp3
Lamy sees support for advancing negotiations in more promising areas of the Round,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_nov11_e.htm
Lamy outlines benefits of changes to Basel framework for trade finance,Report by the Chairman of the Trade Negotiations Committee,https://www.wto.org/english/news_e/news11_e/gc_rpt_26oct11_e.htm
Lamy outlines benefits of changes to Basel framework for trade finance,Audio: Statement by Pascal Lamy,https://www.wto.org/audio/2011_10_26_gc_lamy_stat.mp3
Lamy outlines benefits of changes to Basel framework for trade finance,Summary of the General Council meeting,https://www.wto.org/english/news_e/news11_e/sum_gc_oct11_e.htm
Lamy outlines benefits of changes to Basel framework for trade finance,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_oct11_e.htm
Members eye path of ‘smaller steps’ as way out of Doha impasse,News story with audio and Lamy’s statement,https://www.wto.org/english/news_e/news11_e/tnc_infstat_21oct11_e.htm
Members eye path of ‘smaller steps’ as way out of Doha impasse,Audio: Chairman Pascal Lamy’s opening remarks,https://www.wto.org/audio/2011_10_21_tnc_lamy_stat.mp3
General Council: Proposed agenda,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_jul11_e.htm
"Members to think about ‘what next for Doha, WTO’ for December meeting",News story with audio and Lamy’s statement,https://www.wto.org/english/news_e/news11_e/tnc_infstat_26jul11_e.htm
"Members to think about ‘what next for Doha, WTO’ for December meeting",Audio: Statement by Pascal Lamy to the TNC,https://www.wto.org/audio/2011_07_26_tnc_lamy_stat.mp3
Lamy urges members to start negotiating to put together a December package,News story with audio and Lamy’s statement,https://www.wto.org/english/news_e/news11_e/tnc_infstat_22jun11_e.htm
Lamy urges members to start negotiating to put together a December package,Audio: Statement by Pascal Lamy to the TNC,https://www.wto.org/audio/2011_06_22_tnc_lamy_stat.mp3
Members support Lamy’s proposed three-speed search for Doha outcome in December,News story with audio and Lamy’s statement,https://www.wto.org/english/news_e/news11_e/tnc_infstat_31may11_e.htm
Members support Lamy’s proposed three-speed search for Doha outcome in December,Audio: Statement by Pascal Lamy to the TNC,https://www.wto.org/audio/2011_05_31_tnc_lamy_stat.mp3
Lamy urges members to “focus constructively” on way forward for Doha,Report by the Chairman of the Trade Negotiations Committee,https://www.wto.org/english/news_e/news11_e/gc_rpt_03may11_e.htm
Lamy urges members to “focus constructively” on way forward for Doha,Audio: Statement by Pascal Lamy,https://www.wto.org/audio/2011_05_03_gc_lamy_stat.mp3
Lamy urges members to “focus constructively” on way forward for Doha,Summary of the General Council meeting,https://www.wto.org/english/news_e/news11_e/summary_gc_may11_e.htm
Lamy urges members to “focus constructively” on way forward for Doha,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_may11_e.htm
Members confront Doha Round deadlock with pledge to seek meaningful way out,News story with audio and Lamy’s statement,https://www.wto.org/english/news_e/news11_e/tnc_dg_infstat_29apr11_e.htm
Members confront Doha Round deadlock with pledge to seek meaningful way out,Audio: Chairman’s opening remarks,https://www.wto.org/audio/2011_04_29_tnc_lamy_stat.mp3
